relative_path,fractal
train/ba817b94-063d-4709-acd9-8525823bc1ca.png,sierpinski_carpet
train/b7827faf-36be-49a0-9e1f-17565b5eccbb.png,sierpinski
train/c1dd3bb0-78c6-47ec-aff0-92660eb4d088.png,julia
train/f85a25f0-90a4-4b1d-b21a-62fe6862172a.png,mandelbrot
train/f57dced1-cb50-48ad-9a3b-4387207523da.png,barnsley
train/0f779aa3-536f-4485-bbf5-6770c1eb9270.png,sierpinski_carpet
train/9e2bdfe6-a1d0-4e86-8d46-93f7b76f859b.png,sierpinski
train/3f87f002-6480-4aee-8a44-05451bf967d6.png,julia
train/3315512a-8948-43f6-9c8f-7791191e3660.png,dragon
train/ae00c199-c5f1-4254-b8bc-fb3e4f787cf6.png,barnsley
train/6a151631-49cd-4d48-aee6-10823c8f9443.png,sierpinski_carpet
train/75da0d21-cbac-4680-8929-5e8c1927177d.png,mandelbrot
train/442cf330-944e-47b8-8c53-2c0373152186.png,newton
train/fc10c030-3429-44db-ad67-f269b1c9d363.png,sierpinski
train/cd6707c2-a4bd-4cd6-a1c7-d96c2cc0124b.png,dragon
train/ee255c9a-0971-45fb-bb39-6dd957e2f780.png,koch
train/524ff6bb-77de-4de4-9c59-09a06053e32c.png,koch
train/8bd54d02-2a5e-4a66-a9a1-f926349028f8.png,barnsley
train/793c952c-5438-4238-bbc5-a357b70b394d.png,koch
train/03cfafb1-3bac-48dd-9eab-8c65f38c1a66.png,mandelbrot
train/2c23cc74-36ab-4008-bb48-a33f1daf0416.png,koch
train/bc78ef9b-b611-4be6-b331-653b2172bb45.png,sierpinski_carpet
train/b2d1930c-27c9-436f-b424-5e6ff961d07c.png,mandelbrot
train/f8eaf4a0-9db9-43dc-980b-badd54bb628c.png,tree
train/1ea5ba08-d943-427f-8135-09a5f661c938.png,dragon
train/3ef85911-a030-43e2-b9dc-bd309d6bb05c.png,newton
train/3e7601a1-a286-457b-b176-05f8830db8aa.png,tree
train/95c95f50-f1cd-4622-8e74-5eaf2ee40edf.png,tree
train/3d9dafc5-ae72-4ada-9423-1c1dc79545ab.png,newton
train/a02c903a-1f6a-44c2-9a5e-fdd59a9f5e28.png,barnsley
train/48f970fb-dd9f-4d45-8d9c-f11877f33d87.png,mandelbrot
train/2860a19b-f191-403e-af63-0dc38980d9e6.png,mandelbrot
train/e2a6597f-5cba-4141-aa40-c4c20f830b19.png,mandelbrot
train/843f63fa-a02b-4145-981c-0f654a814348.png,koch
train/6b171a72-319b-44dd-ba5b-5820cfabd2fe.png,julia
train/e4f7581d-bed1-4720-915d-89ec1ba4eb8b.png,mandelbrot
train/445d6bd0-8122-4c3b-a755-d2c40f0c2b14.png,barnsley
train/ec6f7a90-ef95-414c-9df4-ba93db8f930a.png,sierpinski_carpet
train/9860f418-a1aa-4cba-ae4a-c143318bd99b.png,koch
train/7be2f433-28aa-4036-9dd4-259176901262.png,sierpinski_carpet
train/c71b0db7-70fd-4d0b-9073-a729a23ea5ce.png,sierpinski
train/0730fc46-6b13-47ff-b83b-ed8efdef1190.png,julia
train/752bff11-6729-4ff2-9b7b-753661fbd096.png,dragon
train/f8c331a2-b995-4069-a76f-97988c083ab0.png,mandelbrot
train/b8493884-c7da-4009-8d18-0bd7f456850c.png,tree
train/f85f61cc-0a3c-4f60-9920-f0b9086238e0.png,sierpinski_carpet
train/446ed03b-bbdb-4d55-a00d-1905a9a337c0.png,sierpinski_carpet
train/c02959bd-6c93-4587-a2f9-c3a5857b61f6.png,newton
train/2826d9b2-ce23-4653-b1f8-76254b2d9f76.png,julia
train/2a460213-0ec9-43c0-8bda-1a20637d3bf0.png,tree
train/ef5771b8-6d07-40ba-a69a-99b84175be1c.png,tree
train/000a7ba8-bc99-4dc4-aced-1aaedbc4803f.png,mandelbrot
train/152edc96-f1fc-4297-b082-a7c96ac050b7.png,tree
train/de76500b-b7e6-45fb-a2db-57e3a5181726.png,sierpinski
train/aab96982-f47d-43fe-9e23-307cac19b629.png,koch
train/606dfbb2-75bd-4661-8c89-b3aa995b6a9d.png,julia
train/4e0c1880-d479-4e28-931f-bd422557a62d.png,sierpinski
train/2566f92d-7615-433c-b16f-03c71ff3fc93.png,sierpinski_carpet
train/8fc4849e-fe41-4668-b008-042d284fa801.png,tree
train/0f4beb36-b8f7-49f5-98a1-633bc93f50a0.png,newton
train/7073ec1c-28ff-445d-93bd-e48964d4c70d.png,mandelbrot
train/33472380-0ac8-44c9-a07d-3e8359a50492.png,barnsley
train/c080e7fe-643f-424a-aa7e-92ba4613b474.png,newton
train/769e981d-39cf-4a76-99a9-3543ebc8bb68.png,mandelbrot
train/2d05df1b-7cc4-46be-92e5-11ff75ad12fb.png,newton
train/0376ab47-33aa-4270-a3b7-52a8d541abf8.png,dragon
train/1ce72973-afcc-455d-825e-13b1079e9e9d.png,mandelbrot
train/e548f9d3-a765-44f1-a802-820eb1403186.png,dragon
train/6683ffd6-fc61-4f98-a9d1-172f74ebca27.png,julia
train/2088ec94-4c5c-400f-8143-fe17abb5f5b3.png,barnsley
train/f1f7cfa4-3f1e-4a9e-9617-7841086aaee4.png,mandelbrot
train/45984995-97a6-4cfc-8348-62561e125854.png,sierpinski_carpet
train/4d9e9b5e-e9f4-41fe-a631-299edbba5b08.png,sierpinski_carpet
train/bc41510c-1daf-42cb-9b5b-ca86128d64c3.png,julia
train/a78051d3-c748-47bb-b3b0-0adc7dada72e.png,sierpinski_carpet
train/f59fb5a3-7d38-475b-8479-2a114d319827.png,barnsley
train/7b72caef-3709-4210-a247-40c487c9e622.png,tree
train/e4f804df-607c-468b-b403-09b5e0dc4040.png,dragon
train/4a9bc838-514c-4d62-81e1-e852e76595e5.png,julia
train/3255d2b9-0ce1-4dcf-b4a4-92cfad91b98a.png,koch
train/804ccc26-f581-449f-9682-f452323ca503.png,barnsley
train/4c0bf984-09d5-4cda-86df-499ee7fc7fb1.png,mandelbrot
train/774d91fa-52bf-43f0-ad66-7e1fa9655c7f.png,newton
train/ab4b059a-ccee-4816-a8c5-24a5cb53ba7e.png,tree
train/c15deb00-6773-453e-8469-a7d2e6e74943.png,tree
train/77421673-9af1-42e5-910e-2bdf05e8e58a.png,barnsley
train/6b56b25a-8276-4332-94ce-403638738e3e.png,newton
train/f51029e2-5907-4dfa-862d-7da05f06cefd.png,julia
train/5042c208-c065-4cd4-b893-c68f696ffae5.png,mandelbrot
train/e599dbd8-828b-43f6-beb0-d8c3156cea13.png,mandelbrot
train/7f2dd919-3c31-4a95-b9bd-344f1dae65c8.png,sierpinski_carpet
train/c2323aca-050a-483a-8d11-3c2cab37ec18.png,newton
train/f3761848-27dd-4caa-8d4f-ec385c3741f0.png,tree
train/96fbb4c6-55ea-4523-906e-6d71beb28efa.png,julia
train/81cab61a-cf6f-4afc-a1ec-6fea55982097.png,sierpinski
train/ee1e4791-fa81-4fa2-9dec-cfbc14ec93b4.png,julia
train/7ccc7a94-a690-4042-85b7-99752f75bb1f.png,sierpinski
train/de5f4fe2-e24b-4898-84d7-f2bd827cf4d0.png,julia
train/75e1ee00-434a-44bc-b9ef-327fb96836e0.png,mandelbrot
train/8c91a63a-4bf1-4e9e-8b73-a6986c403984.png,koch
train/32986858-62ac-4a75-96f8-7242da35e33d.png,julia
train/7acba95d-17ab-455b-9ee7-07d8867ff495.png,newton
train/06db00b5-3e86-4444-9fdd-9ec66a919bf3.png,barnsley
train/0f291a01-e7aa-41fb-95ed-df452e49c9e3.png,julia
train/9daf37be-aa28-4c53-855a-ffdae5643e02.png,julia
train/8dcac17b-30b7-4b37-9833-1190190b1054.png,barnsley
train/a6d36969-e5fa-4ebf-a8bc-5d698ccb2889.png,dragon
train/94154e1f-150a-49e1-aa50-08e6de1e146f.png,dragon
train/e8c9804f-c1df-4a04-b368-a96e108ecf3f.png,sierpinski_carpet
train/61226cae-43c7-4fbc-9b07-e457e1e77ced.png,tree
train/b08ae0f6-d58f-44ff-b436-1cdd301f8fe8.png,sierpinski_carpet
train/26435fbf-999e-4517-b077-7bbc96ca306e.png,koch
train/ed137fdb-3a49-45e3-8d43-386e8f6de4ed.png,tree
train/8f008b68-e1e3-4cc8-b73a-d9e505c5ee74.png,sierpinski
train/9bce7fc5-3d0e-4010-a7b8-a3ef2b1e1aed.png,tree
train/6a51195a-242c-4b74-809a-648c35dcfe93.png,sierpinski_carpet
train/06d155ec-03d6-481a-9511-2ab595c36cbb.png,mandelbrot
train/5d26f26d-cba1-4dc8-9d26-4799d598ad46.png,koch
train/b7fc9169-7477-4422-91eb-426d91a6e124.png,sierpinski_carpet
train/6959fd84-76ec-46ca-bb20-effd92143635.png,sierpinski
train/1464007c-74b8-4006-83fe-6a5a85d8ae98.png,koch
train/3266cc8b-7f7f-4378-ac68-29d5de65b7a4.png,julia
train/d9be265e-f7bf-43fb-8b34-8812344fd5a7.png,sierpinski
train/119f4cd9-f15a-48cb-ab0c-7f13f6ff4614.png,barnsley
train/35719143-9a72-44e8-95f0-4857780a320e.png,tree
train/6fa3fdcc-9791-4193-9721-359882e99da8.png,tree
train/938b33f6-24ec-4a6e-b5b5-82985493b2b8.png,tree
train/445bfa51-80a2-41a6-9718-009abcb51960.png,koch
train/f75d6b1e-ad10-42eb-af5d-3640c777de73.png,tree
train/7589a7d6-b23e-482a-bfcd-a4ca160263c6.png,koch
train/6b4c462f-3153-488d-94ae-90851df6039d.png,mandelbrot
train/03831a02-4c32-484c-9ff5-ae8fcb797ab7.png,barnsley
train/27bf2096-43c8-4676-96f6-6a1f2a2cbc3d.png,tree
train/d157243c-63cd-40d0-88da-c0c9cd5235bd.png,newton
train/6c707731-398b-487b-af09-f870e1ae8d4d.png,barnsley
train/904f496f-d528-48a4-9905-a92659401c42.png,mandelbrot
train/02b8cd21-33db-4653-affb-f1f5adf037d1.png,barnsley
train/4990cacb-bc32-4c76-87ab-da7664c85db8.png,koch
train/d6a81544-ec75-4446-9c8f-8e6014e5251e.png,sierpinski
train/591293ed-39f9-4a39-9ee8-e70c89b9fe07.png,mandelbrot
train/4af13495-8552-4fa0-ae65-2b6dc5327459.png,julia
train/0305f28c-2af4-49bb-9c3e-95b8c5dc0c23.png,dragon
train/fc84b751-f7b7-4b55-996c-e7dcfeffba9c.png,mandelbrot
train/c67f284a-82b6-4e83-9c13-fe296069fe5e.png,newton
train/e24a8409-209f-46dc-bf36-36f2752a7d06.png,newton
train/03d5de63-d786-4399-82bd-c76eeadef669.png,tree
train/5513e1b8-3021-45f9-b550-1f776daaecba.png,koch
train/b59dd4e6-f815-4e67-95de-478c09e331ed.png,koch
train/0bc95bdb-48c1-4723-ba35-0ce6aec456c7.png,dragon
train/6903c6a0-de6e-46ce-b5ab-8fda08203c8c.png,tree
train/10f838e5-8300-4fa4-b09f-f1549b1bc44f.png,sierpinski
train/d227b68e-6005-47db-a7e9-9473a20dc784.png,tree
train/ffa9157d-a168-403a-a141-e91aabd72255.png,sierpinski
train/5916f2cb-dc7e-4079-b2c5-57d396af9126.png,koch
train/9bddaedb-fad5-4458-aa85-c2d5b8f1b478.png,sierpinski_carpet
train/9c0b6571-de7b-479e-866d-b8f234918e71.png,tree
train/2d57f24c-f749-4aeb-a3ab-3f24c3f843c6.png,dragon
train/c4ed8607-9a27-4de4-97d7-c1d69153421d.png,koch
train/7a7b4cb9-6b76-470d-a52f-d556a59da602.png,barnsley
train/d85af15b-1726-4067-a719-9b988ea337cc.png,barnsley
train/c8c9e6c8-510e-423f-a168-8a0f89849a90.png,dragon
train/e2e20963-a271-4165-a192-d1d52506335f.png,koch
train/b5d8de5f-5df4-42b1-a910-de15424272e8.png,koch
train/58361ec6-7a23-4f22-ba3b-b3c8fc0b4c01.png,sierpinski
train/2206de20-e321-4ce3-b6c4-fd7e6ca2db90.png,sierpinski_carpet
train/bda974d3-1aac-49df-9538-35bff4daae69.png,newton
train/cc410c2f-72b9-40ed-89f8-82be1c4cb600.png,dragon
train/8235edfc-40e5-4b4b-9105-e1bbe161d972.png,newton
train/b94d5ad3-9531-4518-b87c-4f12a6be5ab0.png,dragon
train/aafad37f-3285-4a79-9fac-9c24079f810b.png,julia
train/a0573ef1-fd89-4755-aadc-3d2f069e4830.png,sierpinski
train/94e2f482-9196-4564-ab4e-072acbc3d9c4.png,sierpinski
train/9e49f75b-3296-4248-a522-4b9c244b8d7d.png,koch
train/18cd4e71-bf96-4c74-9dea-96613c9e6da1.png,koch
train/5627a578-fd02-45b3-b1d8-da3012c5a16f.png,sierpinski
train/768eff07-68be-423d-9c50-a18d1e89da9a.png,koch
train/e9275457-6964-4c66-aeb2-93de1f72d031.png,newton
train/56163514-97f1-4ba4-9bab-b7470d81af30.png,sierpinski_carpet
train/7dffa99c-debf-4e59-bff4-129a80620961.png,mandelbrot
train/1275e38b-1ab3-464d-9bf4-4a3e43ed6131.png,koch
train/d382e297-8575-4bc8-8883-dd027ea7d71a.png,mandelbrot
train/20103bab-e216-476d-9e96-ee85f6733708.png,koch
train/e2ad62d7-f638-4b64-bc3b-68ed08fba70e.png,koch
train/fe8b23f9-347f-42ff-bd15-04093f708e63.png,julia
train/cebe2279-604d-4085-8927-a7080df58d23.png,tree
train/5e30ce9f-e01b-4416-8d00-e214b0d0b050.png,newton
train/f8b06911-27c4-4f7f-9ba8-53ece958c8c3.png,tree
train/7b7c01d7-e301-461d-8119-e590caa96839.png,julia
train/02a73089-f727-43c2-a12d-c95ca8c51d93.png,tree
train/72c17a00-8693-478f-a08a-5be6dcff6f0f.png,koch
train/389e2f14-ed91-4570-af61-6d09fcb56e84.png,barnsley
train/ccb86112-78e6-4087-8bc5-5594c91251ea.png,tree
train/ccabe5f9-a415-438f-884c-58b5aaad2652.png,barnsley
train/ab88b90c-085c-4ca1-a53a-aa59b53760ec.png,barnsley
train/b1c090ff-b9b4-4693-a2cc-f22fbb4a5d49.png,sierpinski
train/0f21962f-b04f-42e6-873d-f6ba9b05fe4b.png,mandelbrot
train/a36ae107-e89a-453e-a388-9d7f7f4af4d6.png,dragon
train/51fc563a-ba0f-4634-bd89-7f6834675d57.png,tree
train/cda4e07c-e56b-4d9e-93d4-75e0e2dc57f6.png,sierpinski_carpet
train/8f5a4469-5862-46af-bd0e-fa3c5162e6e6.png,dragon
train/252e798e-e05c-41f7-8325-0847cadbf047.png,julia
train/db77fcd4-36a7-410c-8fed-4a5108aee462.png,newton
train/e2bd2d2a-2164-4c79-9d2a-c6ec43076224.png,tree
train/dd6ab8e2-fb46-437d-b857-26cb8edb09b3.png,dragon
train/fe0bd9c0-754d-48a3-8d80-ca06536c4e75.png,koch
train/93b2a3b3-6df4-4f4b-932c-3a982e6d340f.png,newton
train/9a940da3-5988-4229-96c7-d7409e25decb.png,julia
train/34ab48e3-26c4-4c2f-9d3f-63e3a3dbccd4.png,dragon
train/fadedc77-121f-40c1-a496-f276bb3f6998.png,newton
train/38f2512e-7a65-4014-9a12-c063dc841295.png,dragon
train/cecdc14b-93c3-466c-a7c6-81aedc28ded9.png,tree
train/c291f85d-c7e7-4d67-8751-7898d1ef6461.png,barnsley
train/abe993e2-57a2-4ea2-89a8-486c0a90547f.png,barnsley
train/049d1b47-a007-4dbe-ad13-af183662c89e.png,sierpinski
train/57b3d2a5-0a65-4c2e-98bc-0cdc68a51258.png,tree
train/e45a5f44-3366-4e54-8dde-0338d1f3dd54.png,koch
train/1e5073f5-14a5-4794-8d16-bd37eeeebe61.png,julia
train/d5d76791-135a-4841-be36-3ed61a4c2b76.png,sierpinski_carpet
train/4af21b64-51c2-47dc-b8d6-69d28536585b.png,koch
train/52c1ecca-3d16-462f-b480-362134c51246.png,julia
train/84c14a09-ef43-45b4-8f28-b426ff01c88b.png,sierpinski
train/595f6136-7f29-422c-8c3d-eeac3c6709e9.png,julia
train/61337d69-d9b6-4286-ad79-c235f5cbc448.png,newton
train/5f380059-118a-4e39-a216-2596a90896b0.png,koch
train/81ab0954-3296-4df3-bcfc-8049c5492fea.png,sierpinski
train/27965147-2348-4494-a574-639c75ee95eb.png,mandelbrot
train/6f1a222d-f207-4271-bb1a-e384d7a9c4ef.png,sierpinski
train/d2f33b50-8036-45b5-8124-56bfdfa9050f.png,dragon
train/0cc3427e-85c5-43af-806a-1a8a32c42a89.png,dragon
train/7df3230d-17e3-411f-85a7-6cbdfb10313c.png,koch
train/110c0f63-98e8-441c-8b55-4ebc729be131.png,koch
train/0f5be772-0dbb-4cc4-b9e6-a1a4059cd50a.png,sierpinski
train/d5272545-259c-4545-89ec-aebd61e8f1de.png,julia
train/1e1a1665-835d-444d-99c6-ce0c4f83ca44.png,koch
train/de37e6ff-c2b7-4a98-ae3d-5ffb3b013ebc.png,mandelbrot
train/51f74e10-6b81-4153-8481-7c15c1192572.png,dragon
train/d5d2da15-86b4-4161-b361-de7fbff9db2c.png,sierpinski_carpet
train/36195e0d-bead-49e9-8e84-8c1debcc3d9a.png,dragon
train/58fc19db-0116-407a-8fd8-d8a4aab3320f.png,barnsley
train/8483ec27-3220-45c7-ae77-da944861c765.png,barnsley
train/7538379e-4608-4c98-8715-ce3eea0d1ca2.png,dragon
train/d8bbb8f7-003a-4e14-9512-19a7673f60af.png,sierpinski
train/90611ac5-96cb-4606-b14e-daff8d0cf759.png,julia
train/b7e79a21-055b-4819-8892-7c95ae9a90b1.png,newton
train/f21d1c4c-8f93-46ee-9939-edffacfc43da.png,koch
train/38f16ba7-46b1-420e-979e-fa221150a49d.png,barnsley
train/1fef9d8f-a22d-44c8-96eb-e20336c6212b.png,julia
train/2346c41d-06b3-48fa-b47d-ced1996686f8.png,mandelbrot
train/f26ea5b7-3a20-4728-9029-e45cfeedc395.png,julia
train/c9574f9d-f40a-414e-a63e-04aed7c871aa.png,koch
train/a3c6702f-43a3-42e6-86b0-5c3d8d70b84e.png,dragon
train/83b37c2d-da6e-4764-af59-b61ce80b475b.png,sierpinski_carpet
train/4315da41-0868-4fef-b56e-b06120a9354c.png,sierpinski
train/9661fd9a-8689-4256-8326-b39cfe4d556d.png,julia
train/739adc77-c1bb-49cb-9e31-a46cc725ce98.png,julia
train/913e4114-0d71-4976-bd09-f0aed2ebd412.png,sierpinski_carpet
train/d89a77cc-1b06-4833-bb82-63867c1bcbd9.png,sierpinski_carpet
train/d00ac276-4139-49cc-b436-4ea780dd18cd.png,newton
train/2d05dff6-3754-4dfa-b158-7489b47ee5dc.png,barnsley
train/62461e1e-8a03-4970-8d8b-797509a98a3e.png,tree
train/5fad437d-8225-478c-8aa2-ef01393ce88b.png,sierpinski_carpet
train/86e3c44f-7b7a-4b9a-9c5a-9adb0e003794.png,koch
train/34432661-ad69-4ade-8d49-cbde10d8571a.png,julia
train/8817e29b-e0df-4966-acf1-ebd45eb8194c.png,tree
train/d11a00f0-9d96-40de-9f7c-3e4693c2a165.png,dragon
train/cb4ab71d-8f8f-4e12-a18d-bd7d19d2bd5a.png,sierpinski
train/a4491f34-7edd-49c3-a5d0-126c84f6431e.png,sierpinski
train/3b0cd679-7aff-440e-846b-6a6de4423247.png,tree
train/1f13ffd9-97db-4cf5-be5a-5ac80f63b8f0.png,koch
train/61a327b9-2dc4-4c1f-b9b5-97df35ee42f1.png,mandelbrot
train/2702bed6-70c2-463e-984a-db0ede9a8f92.png,barnsley
train/29ed4901-104e-41ba-aaa2-5f58e924adb5.png,koch
train/fac63818-a6dc-4007-bebf-75eebeba89d1.png,barnsley
train/b2344c5b-873e-4ed5-9276-73509b01a065.png,barnsley
train/3d0ff8ce-bac0-43e7-89a2-19a194392814.png,sierpinski_carpet
train/5826b4dc-e474-45f6-9f94-8d7895944990.png,sierpinski_carpet
train/c2ec9cab-056a-4edb-8465-d8cf18d06f47.png,sierpinski_carpet
train/7b24612f-502b-4b1a-a484-8d9a599aeef0.png,koch
train/dd1a88ff-e3a0-4dc8-b95c-3a3c14d28dab.png,julia
train/9a9d3181-bc6f-45bb-b5fb-e8c0bc1c3aed.png,koch
train/7745dd34-71cc-4cc8-949d-50b1fe11d839.png,barnsley
train/38239c35-4cb3-4034-a3a6-859a2cb52706.png,koch
train/9fc0eb2a-ff0f-4672-b0c8-fddb7b97e2ac.png,julia
train/5da4daa7-2211-46c3-b417-4491c9d50cec.png,newton
train/9ebd54db-d2df-4f93-87b1-82258fd5306a.png,barnsley
train/681b7a02-0067-4765-929c-42c14bcf4b12.png,sierpinski_carpet
train/c6fe9a3c-a426-48e1-8311-2dfd5764b806.png,julia
train/b1faa2b6-c6ad-4394-bec6-07e594e032e1.png,sierpinski_carpet
train/4d4c2848-75d9-4630-942a-0678ea0a0b2f.png,tree
train/03ccd197-88b1-49a2-b409-b1d3d2fc4e89.png,mandelbrot
train/983aef03-62f3-48c6-9dc1-fdd7f290e3e5.png,dragon
train/24184b55-43aa-4b99-a3a6-a7e779300566.png,sierpinski
train/deef4d21-a562-4a0b-9107-2ca3b20bfc09.png,sierpinski
train/fe63a4ff-9e26-46a8-9238-09590f5d355c.png,barnsley
train/a2478ac1-2e9f-4e8d-8223-659fa515fa01.png,newton
train/4e4bc4cd-2855-4c35-8ab6-d5f8d31527c2.png,barnsley
train/689aae87-5de0-4b8a-9fdc-bd28faecff5b.png,tree
train/d4285607-0f8c-4387-bfa5-1c166c197474.png,sierpinski
train/36079014-caed-47a5-94e6-a5e4342260b5.png,sierpinski
train/8b7b104a-f53b-4c36-93ff-ba5d9fe49493.png,sierpinski
train/8763d023-2fea-40dc-ac0b-9e81eb069d5a.png,tree
train/33eeee34-57dc-47b8-ac0b-737ba9bbfe4f.png,barnsley
train/972764b2-ecc2-4f4b-bedc-7dee1f381c52.png,julia
train/b1ffa1be-e4bf-40d4-abd6-cdb13ce8068b.png,koch
train/33d8f376-cbdb-4fb5-a568-3ef3de3e3494.png,newton
train/c23ed1a3-2d37-4d97-bcdb-36305c5923b1.png,sierpinski_carpet
train/7a7be68d-33b5-4410-ab09-029f3a277720.png,julia
train/0e3ba344-5c55-46b1-bb67-40243ee15674.png,barnsley
train/75260a32-1b95-46af-a1a8-42d9d3df5a8c.png,dragon
train/fe8f136a-72e9-4b48-b999-b24805bccf8e.png,mandelbrot
train/b8cf7fb0-cc24-43c5-8b55-ef9e808e48a7.png,dragon
train/e7f88cbb-ba55-41c5-93c8-9b6eb750e448.png,tree
train/5d63e335-5759-4793-80cf-ab68859f94ec.png,julia
train/5e778850-6cd1-4925-8729-49bfd271c596.png,sierpinski
train/85d02272-f3f1-4664-9c7a-83426d2ad97a.png,newton
train/15bd9bf1-5445-4f0a-a6a0-61da91fa6cb9.png,barnsley
train/f7c7dd1b-15a5-44d3-834c-531834f1aa14.png,barnsley
train/43907da9-1241-457e-8efc-c3b348bf6403.png,sierpinski_carpet
train/652247a7-b0a1-49a0-a0bf-01f8e61f6bf3.png,sierpinski_carpet
train/ef8ed73c-e31a-4227-b7fc-3fb04ab2b472.png,sierpinski_carpet
train/8521d886-5f71-468c-afdb-d7ca69ede2eb.png,newton
train/9418b31c-484c-4fdf-b07c-0ce2dccc7760.png,newton
train/770e24c4-8191-4147-8158-73f3d0d475f3.png,dragon
train/856295f7-4521-405c-9d46-5b39be5353c0.png,sierpinski_carpet
train/81e93232-395f-4203-9e67-bc887477e097.png,julia
train/51cad173-99d5-40e9-a772-ca37195db086.png,koch
train/bcb3a79f-11af-4f15-a23b-97469e75a8f8.png,mandelbrot
train/bbf8e6fe-d0e4-432b-8522-da7469ec3bd7.png,sierpinski_carpet
train/7517e45d-57c8-4ce4-897f-90debef065a2.png,mandelbrot
train/b5b3893d-5489-4f5f-b346-03fce3920935.png,julia
train/762ed06e-164d-446b-87b6-71fb097510f5.png,tree
train/68b8bd99-e84b-4b2b-abd8-2f622b7ae84d.png,koch
train/90b2aa19-869a-4a5d-ad97-fdb90717d6a9.png,mandelbrot
train/9405a0cf-21e0-4c9e-a0cf-eb4172e9b4d6.png,sierpinski_carpet
train/5ca3e83d-5979-46da-944e-bb58ad771f6e.png,mandelbrot
train/e4263943-6cf9-4b3e-bdec-f29d29f46c93.png,koch
train/e9349e7c-6808-477e-93bf-db651bf1c80d.png,sierpinski_carpet
train/2bf96024-abbb-48df-b1de-f0469450533e.png,koch
train/c790e2d7-fd18-476f-8ba9-4262939bd437.png,tree
train/276904da-9fe5-4e21-adba-5636465771c9.png,mandelbrot
train/e22f8861-5b84-44c1-9297-f02268e73369.png,barnsley
train/80a2af6d-f2c8-41c0-b196-abf1b95ac7e4.png,mandelbrot
train/fb58c145-1985-4236-9004-d00523a312e5.png,mandelbrot
train/e516c186-b48e-4f65-aa31-b53f0fda8d3c.png,tree
train/48c7718f-a726-408a-a4eb-0c296852530f.png,julia
train/eb863fbc-dc5f-4b06-8b01-92c1b4c4d3d7.png,newton
train/1644b688-0c8a-4f13-b94a-605252410d03.png,julia
train/26a88db6-eb05-456c-a614-fcbdd745031c.png,tree
train/7d1ab008-cf77-4bc0-92e1-63df44bcf9dc.png,sierpinski_carpet
train/086e4b5a-b2dd-4984-9e29-9b3375c92c42.png,barnsley
train/2e7cb2c2-2d97-4546-b5d5-7c5b0d13052b.png,newton
train/a1c9dd5c-25df-4894-8d39-fe76503eaa3d.png,tree
train/c814848b-40d0-4269-bcec-e523c9fca165.png,koch
train/b3a81b37-6eb4-4c8f-b502-4d7beb7fca1d.png,koch
train/89ce4c52-893b-4fe8-ae3d-43fbc3999a81.png,dragon
train/6ca5e5a8-96f9-41fd-b302-7dbf6f338fd8.png,sierpinski_carpet
train/f3c45f48-b958-4c82-bfaf-6e5647ad54dd.png,mandelbrot
train/7151bd8c-2925-4739-a075-c8fd2b686305.png,dragon
train/d7b0a89d-d889-40d1-bbd7-545f1403c1d4.png,sierpinski
train/ba989221-c8fb-4d79-9112-fc1a1d98b8e8.png,mandelbrot
train/087f5ef9-9f3a-4579-9a5a-676c5eabb87e.png,sierpinski
train/4bd8eda7-3618-4cde-a65e-567f1a1ecf62.png,koch
train/fffcd4cd-f191-4cea-840c-01c1ddf2957c.png,koch
train/662d5b87-2baf-4d84-957f-609cb4a027ef.png,sierpinski
train/dd778409-ec60-4ca4-9bf0-95b577d796fe.png,koch
train/af4c8f44-4f42-424a-a49c-30aed253474f.png,sierpinski
train/85b18292-3c06-4bb8-8db1-21a9f96ca238.png,julia
train/a4498fb5-d1fe-4b35-bf69-9caff2a0e961.png,julia
train/697ae684-3944-4f09-862d-3704b9d83c71.png,barnsley
train/ac9758bb-573b-460a-988b-bdf43250b59c.png,newton
train/dc07912f-3e5c-4f9a-aadc-0b72334385df.png,barnsley
train/2ccb166a-1059-4640-8fd4-e787b794e607.png,tree
train/8f4b0012-425d-4f18-8b88-a4f6d585d359.png,sierpinski_carpet
train/24b4ced5-d62b-4a46-8a85-7cc17c732260.png,tree
train/8888012d-b96b-40d3-aa61-86a20a5f0791.png,mandelbrot
train/108b35f2-5866-4c64-beb3-cf8e493ddbae.png,barnsley
train/2f770b33-9eb3-4228-9c21-e23de9ee121b.png,barnsley
train/d6272ba0-6d4f-4f62-bbc5-6c7bd39fb8f1.png,koch
train/3056506e-b02f-4450-b7b0-84ae6f471894.png,koch
train/3d2c1045-5622-4f88-b2aa-c0369094a8e6.png,koch
train/fff6ba81-ed61-420d-9b52-81f85fa36995.png,newton
train/abc3d49c-18c5-4c48-9313-617a2b132c2f.png,mandelbrot
train/128eeb74-c76d-4fdc-9b4c-4d04d1717823.png,newton
train/42fdadee-4b7c-4ad0-8410-3278ef08df5c.png,sierpinski
train/2746eb91-1b0a-40b1-bda8-e89fbb543564.png,mandelbrot
train/8e0c3991-17c3-4a24-a84a-23ef14984294.png,sierpinski
train/983c8308-2b41-43c6-862d-40372e48fb9a.png,newton
train/bc75c048-fcf9-49f5-a2ac-da4b699286df.png,dragon
train/76ea7894-83db-4fed-a362-fd84e81ef873.png,newton
